from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,from_node_NumType,from_node_Degree,to_node_Poss,from_node_Poss,to_node_Tense,to_node_VerbForm,from_node_Gender,to_node_Mood,to_node_Voice,to_node_Reflex,to_node_Foreign
die.v.01,,,,,die,VERB,VBD,female.n.02,nsubj,Time,en/p51/d1960,Past,Fin,,Sing,,,Alexander,PROPN,NNP,Ind,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VBD,female.n.02,obl,Location,en/p51/d1960,Past,Fin,,Sing,,,Babylon,PROPN,NNP,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Alexander,PROPN,NNP,Alexander,,TPR,en/p51/d1960,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Babylon,PROPN,NNP,Babylon,,Name,en/p51/d1960,,,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,male.n.02,nsubj,Pivot,en/p51/d0840,Pres,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,elder_sister.n.01,obj,Time,en/p51/d0840,Pres,Fin,,Plur,,,sister,NOUN,NNS,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,time.n.08,,Theme,en/p51/d0840,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
elder_sister.n.01,,Plur,,,sister,NOUN,NNS,three,nummod,EQU,en/p51/d0840,,,,,,,three,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Attribute,en/p51/d0840,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p51/d3263,,,,,,,,,,,,,,,,,,,,,,,,,
exaggerate.v.01,,,,,exaggerate,VERB,VBD,female.n.02,nsubj,Agent,en/p51/d3263,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
exaggerate.v.01,,,,,exaggerate,VERB,VBD,time.n.08,,Time,en/p51/d3263,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p51/d3263,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p51/d0914,,,,,,,,,,,,,,,,,,,,,,,,,
wear.v.01,,,,,wear,VERB,VBG,time.n.08,,Agent,en/p51/d0914,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
wear.v.01,,,,,wear,VERB,VBG,gas_mask.n.01,obj,Time,en/p51/d0914,Pres,Part,,Sing,,,mask,NOUN,NN,,,,,,,,,,,,,,,,
wear.v.01,,,,,wear,VERB,VBG,policeman.n.01,nsubj,Theme,en/p51/d0914,Pres,Part,,Sing,,,policeman,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p51/d1456,,,,,,,,,,,,,,,,,,,,,,,,,
important.a.01,,,,,important,ADJ,JJ,that.n.01,nsubj,AttributeOf,en/p51/d1456,,,,Sing,,Dem,that,PRON,DT,,,,,,,Pos,,,,,,,,,
important.a.01,,,,,important,ADJ,JJ,time.n.08,,Time,en/p51/d1456,,,,,,,,,,,,,,,,Pos,,,,,,,,,
important.a.01,,,,,important,ADJ,JJ,kind.n.01,obl:npmod,Degree,en/p51/d1456,,,,Sing,,,kind,NOUN,NN,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p51/d1725,,,,,,,,,,,,,,,,,,,,,,,,,
want.v.01,,,,,want,VERB,VBP,person.n.01,nsubj,Pivot,en/p51/d1725,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
want.v.01,,,,,want,VERB,VBP,time.n.08,,Time,en/p51/d1725,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
want.v.01,,,,,want,VERB,VBP,potato.n.01,obj,Theme,en/p51/d1725,Pres,Fin,,Plur,,,potato,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p51/d1725,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p51/d0823,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Fuji,PROPN,NNP,Fuji,,TPR,en/p51/d0823,,,,,,,,,,,,,,,,,,,,,,,,,
climb.v.01,,,,,climb,VERB,VBN,person.n.01,nsubj,Theme,en/p51/d0823,Past,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
climb.v.01,,,,,climb,VERB,VBN,female.n.02,obj,Time,en/p51/d0823,Past,Part,,Sing,,,Fuji,PROPN,NNP,,,,,,,,,,,,,,,,
climb.v.01,,,,,climb,VERB,VBN,time.n.08,,Path,en/p51/d0823,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p51/d0823,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p51/d2707,,,,,,,,,,,,,,,,,,,,,,,,,
fail.v.01,,Sing,1,,fail,VERB,VBD,person.n.01,nsubj,Agent,en/p51/d2707,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
fail.v.01,,Sing,1,,fail,VERB,VBD,time.n.08,,Time,en/p51/d2707,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
fail.v.01,,Sing,1,,fail,VERB,VBD,chemistry.n.01,obj,Theme,en/p51/d2707,Past,Fin,,Sing,,,chemistry,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p51/d2707,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p51/d3416,,,,,,,,,,,,,,,,,,,,,,,,,
rude.a.01,,,,,rude,ADJ,JJ,that.n.01,nsubj,AttributeOf,en/p51/d3416,,,,Sing,,Dem,that,PRON,DT,,,,,,,Pos,,,,,,,,,
rude.a.01,,,,,rude,ADJ,JJ,time.n.08,,Time,en/p51/d3416,,,,,,,,,,,,,,,,Pos,,,,,,,,,
rude.a.01,,,,,rude,ADJ,JJ,kind.n.01,obl:npmod,Degree,en/p51/d3416,,,,Sing,,,kind,NOUN,NN,,,,,,,Pos,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p51/d2339,,,,,,,,,,,,,,,,,,,,,,,,,
cute.a.01,,,,,cute,ADJ,JJ,time.n.08,,Time,en/p51/d2339,,,,,,,,,,,,,,,,Pos,,,,,,,,,
cute.a.01,,,,,cute,ADJ,JJ,female.n.02,nsubj,AttributeOf,en/p51/d2339,,,Nom,Sing,3,Prs,she,PRON,PRP,,Fem,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p51/d2396,,,,,,,,,,,,,,,,,,,,,,,,,
drop.v.02,,,,,drop,VERB,VBD,female.n.02,nsubj,Agent,en/p51/d2396,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
drop.v.02,,,,,drop,VERB,VBD,time.n.08,,Time,en/p51/d2396,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
drop.v.02,,,,,drop,VERB,VBD,glass.n.02,obj,Theme,en/p51/d2396,Past,Fin,,Sing,,,glass,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p51/d2396,,,,,,,,,,,,,,,,,,,,,,,,,
glass.n.02,,Sing,,,glass,NOUN,NN,female.n.02,,User,en/p51/d2396,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
history.n.03,,Sing,,,history,NOUN,NN,Asian.a.01,amod,EQU,en/p51/d3032,,,,,,,Asian,ADJ,JJ,,,Pos,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p51/d3032,,,,,,,,,,,,,,,,,,,,,,,,,
interested.a.01,,,,,interested,ADJ,JJ,history.n.03,obl,Experiencer,en/p51/d3032,,,,Sing,,,history,NOUN,NN,,,,,,,Pos,,,,,,,,,
interested.a.01,,,,,interested,ADJ,JJ,person.n.01,nsubj,Time,en/p51/d3032,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
interested.a.01,,,,,interested,ADJ,JJ,time.n.08,,Stimulus,en/p51/d3032,,,,,,,,,,,,,,,,Pos,,,,,,,,,
time.n.08,,,,,,,,now,,Source,en/p51/d3032,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,2,Prs,you,PRON,PRP,hearer,,EQU,en/p51/d1926,,,,,,,,,,,,,,,,,,,,,,,,,
stink.v.02,,,2,,stink,VERB,VBP,person.n.01,nsubj,Theme,en/p51/d1926,Pres,Fin,Nom,Sing,2,Prs,you,PRON,PRP,Ind,,,,,,,,,,,,,,,
stink.v.02,,,2,,stink,VERB,VBP,time.n.08,,Time,en/p51/d1926,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
stink.v.02,,,2,,stink,VERB,VBP,cigarette.n.01,obl,Causer,en/p51/d1926,Pres,Fin,,Plur,,,cigarette,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p51/d1926,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p51/d3403,,,,,,,,,,,,,,,,,,,,,,,,,
leave.v.01,,,,,leave,VERB,VBD,time.n.08,,Theme,en/p51/d3403,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
leave.v.01,,,,,leave,VERB,VBD,female.n.02,nsubj,Time,en/p51/d3403,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,TPR,en/p51/d3403,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p51/d2206,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Georgia,PROPN,NNP,person.n.01,nsubj,Theme,en/p51/d2206,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Georgia,PROPN,NNP,time.n.08,,Source,en/p51/d2206,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p51/d2206,,,,,,,,,,,,,,,,,,,,,,,,,
hate.v.01,,Sing,3,,hate,VERB,VBZ,secret.n.01,obj,Experiencer,en/p28/d3522,Pres,Fin,,Plur,,,secret,NOUN,NNS,Ind,,,,,,,,,,,,,,,
hate.v.01,,Sing,3,,hate,VERB,VBZ,time.n.08,,Time,en/p28/d3522,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
hate.v.01,,Sing,3,,hate,VERB,VBZ,female.n.02,nsubj,Stimulus,en/p28/d3522,Pres,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d3522,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p28/d1657,,,,,,,,,,,,,,,,,,,,,,,,,
laugh.v.01,,,,,laugh,VERB,VBN,female.n.02,nsubj:pass,Theme,en/p28/d1657,Past,Part,Nom,Sing,3,Prs,she,PRON,PRP,,Fem,,Pass,,,,,,,,,,,,
laugh.v.01,,,,,laugh,VERB,VBN,time.n.08,,Time,en/p28/d1657,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d1940,,,,,,,,,,,,,,,,,,,,,,,,,
ring.v.01,,,,,ring,VERB,VBG,phone.n.01,nsubj,Theme,en/p28/d1940,Pres,Part,,Sing,,,phone,NOUN,NN,,,,,,,,,,,,,,,,
ring.v.01,,,,,ring,VERB,VBG,time.n.08,,Time,en/p28/d1940,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Museum,PROPN,NNP,city.n.01,nsubj,Location,en/p28/d1388,,,,Sing,,,city,NOUN,NN,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Museum,PROPN,NNP,time.n.08,,Theme,en/p28/d1388,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p28/d1388,,,,,,,,,,,,,,,,,,,,,,,,,
week.n.01,,Plur,,,week,NOUN,NNS,two,nummod,TSU,en/p28/d2819,,,,,,,two,,CD,,,,,Card,,,,,,,,,,,
female.n.02,,Sing,,,York,PROPN,NNP,New.a.01,amod,Theme,en/p28/d2819,,,,,,,New,ADJ,NNP,,,Pos,,,,,,,,,,,,,
female.n.02,,Sing,,,York,PROPN,NNP,week.n.01,obl,Time,en/p28/d2819,,,,Plur,,,week,NOUN,NNS,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,York,PROPN,NNP,male.n.02,nsubj,Location,en/p28/d2819,,,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
female.n.02,,Sing,,,York,PROPN,NNP,time.n.08,,Duration,en/p28/d2819,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p28/d2819,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p28/d1652,,,,,,,,,,,,,,,,,,,,,,,,,
twinkle.v.02,,,,,twinkle,VERB,VBG,sky.n.01,obl,Theme,en/p28/d1652,Pres,Part,,Sing,,,sky,NOUN,NN,,,,,,,,,,,,,,,,
twinkle.v.02,,,,,twinkle,VERB,VBG,time.n.08,,Time,en/p28/d1652,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
twinkle.v.02,,,,,twinkle,VERB,VBG,star.n.01,nsubj,Location,en/p28/d1652,Pres,Part,,Plur,,,star,NOUN,NNS,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Greenpeace,PROPN,NNP,Greenpeace,,TPR,en/p28/d1391,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p28/d1391,,,,,,,,,,,,,,,,,,,,,,,,,
establish.v.01,,,,,establish,VERB,VBN,where.r.01,advmod,Location,en/p28/d1391,Past,Part,,,,Int,where,ADV,WRB,,,,,,,,,,,,,,,,
establish.v.01,,,,,establish,VERB,VBN,female.n.02,nsubj,Time,en/p28/d1391,Past,Part,,Sing,,,Greenpeace,PROPN,NNP,,,,,,,,,,,,,,,,
establish.v.01,,,,,establish,VERB,VBN,time.n.08,,Theme,en/p28/d1391,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
twinkle.v.02,,Plur,3,,twinkle,VERB,VBD,sky.n.01,obl,Theme,en/p28/d2993,Past,Fin,,Sing,,,sky,NOUN,NN,Ind,,,,,,,,,,,,,,,
twinkle.v.02,,Plur,3,,twinkle,VERB,VBD,time.n.08,,Time,en/p28/d2993,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
twinkle.v.02,,Plur,3,,twinkle,VERB,VBD,star.n.01,nsubj,Location,en/p28/d2993,Past,Fin,,Plur,,,star,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p28/d2993,,,,,,,,,,,,,,,,,,,,,,,,,
year.n.01,,Plur,,,year,NOUN,NNS,eighty,nummod,TPR,en/p28/d1615,,,,,,,eighty,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p28/d1615,,,,,,,,,,,,,,,,,,,,,,,,,
old.a.01,,,,,old,ADJ,JJ,decease.v.01,nsubj,AttributeOf,en/p28/d1615,,,,,,,decease,VERB,VBN,,,,,,,Pos,,,Past,Part,,,,,
old.a.01,,,,,old,ADJ,JJ,year.n.01,obl:npmod,Time,en/p28/d1615,,,,Plur,,,year,NOUN,NNS,,,,,,,Pos,,,,,,,,,
old.a.01,,,,,old,ADJ,JJ,time.n.08,,Value,en/p28/d1615,,,,,,,,,,,,,,,,Pos,,,,,,,,,
fashion_designer.n.01,,Sing,,,designer,NOUN,NN,time.n.08,,Time,en/p28/d2629,,,,,,,,,,,,,,,,,,,,,,,,,
fashion_designer.n.01,,Sing,,,designer,NOUN,NN,female.n.02,nsubj,Co-Theme,en/p28/d2629,,,,Sing,,,Mary,PROPN,NNP,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d2629,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Role,en/p28/d2629,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,,2,Prs,you,PRON,PRP,hearer,,EQU,en/p28/d2828,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d2828,,,,,,,,,,,,,,,,,,,,,,,,,
drunk.a.01,,,,,drunk,ADJ,JJ,person.n.01,nsubj,Experiencer,en/p28/d2828,,,Nom,,2,Prs,you,PRON,PRP,,,,,,,Pos,,,,,,,,,
drunk.a.01,,,,,drunk,ADJ,JJ,time.n.08,,Time,en/p28/d2828,,,,,,,,,,,,,,,,Pos,,,,,,,,,
run.v.01,,,,,run,VERB,VBD,male.n.02,nsubj,Theme,en/p28/d3418,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
run.v.01,,,,,run,VERB,VBD,mile.n.01,obl:tmod,Time,en/p28/d3418,Past,Fin,,Plur,,,mile,NOUN,NNS,Ind,,,,,,,,,,,,,,,
run.v.01,,,,,run,VERB,VBD,time.n.08,,Value,en/p28/d3418,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
mile.n.01,,Plur,,,mile,NOUN,NNS,five,nummod,TPR,en/p28/d3418,,,,,,,five,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p28/d3418,,,,,,,,,,,,,,,,,,,,,,,,,
store.n.01,,Sing,,,store,NOUN,NN,time.n.08,,Time,en/p28/d0871,,,,,,,,,,,,,,,,,,,,,,,,,
store.n.01,,Sing,,,store,NOUN,NN,male.n.02,nsubj,Location,en/p28/d0871,,,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p28/d0871,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Meg,PROPN,NNP,female.n.02,conj,Sub,en/p28/d1528,,,,Sing,,,Ken,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Ken,PROPN,NNP,Ken,,Name,en/p28/d1528,,,,,,,,,,,,,,,,,,,,,,,,,
sit.v.01,,,,,sit,VERB,VBD,female.n.02,nsubj,Theme,en/p28/d1528,Past,Fin,,Sing,,,Meg,PROPN,NNP,Ind,,,,,,,,,,,,,,,
sit.v.01,,,,,sit,VERB,VBD,time.n.08,,Time,en/p28/d1528,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
sit.v.01,,,,,sit,VERB,VBD,bench.n.01,obl,Destination,en/p28/d1528,Past,Fin,,Sing,,,bench,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p28/d1528,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p28/d1703,,,,,,,,,,,,,,,,,,,,,,,,,
major.v.01,,Sing,1,,major,VERB,VBD,person.n.01,nsubj,Agent,en/p28/d1703,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
major.v.01,,Sing,1,,major,VERB,VBD,time.n.08,,Time,en/p28/d1703,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
major.v.01,,Sing,1,,major,VERB,VBD,literature.n.02,obl,Theme,en/p28/d1703,Past,Fin,,Sing,,,literature,NOUN,NN,Ind,,,,,,,,,,,,,,,
major.v.01,,Sing,1,,major,VERB,VBD,university.n.03,obl,Source,en/p28/d1703,Past,Fin,,Sing,,,university,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p28/d1703,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p28/d2285,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d2285,,,,,,,,,,,,,,,,,,,,,,,,,
ashamed.a.01,,,,,ashamed,ADJ,JJ,female.n.02,nsubj,Experiencer,en/p28/d2285,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
ashamed.a.01,,,,,ashamed,ADJ,JJ,time.n.08,,Time,en/p28/d2285,,,,,,,,,,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p28/d2517,,,,,,,,,,,,,,,,,,,,,,,,,
weigh.v.01,,,,,weigh,VERB,VBP,person.n.01,nsubj,Theme,en/p28/d2517,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
weigh.v.01,,,,,weigh,VERB,VBP,pound.n.01,obj,Time,en/p28/d2517,Pres,Fin,,Plur,,,pound,NOUN,NNS,Ind,,,,,,,,,,,,,,,
weigh.v.01,,,,,weigh,VERB,VBP,time.n.08,,Value,en/p28/d2517,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
pound.n.01,,Plur,,,pound,NOUN,NNS,130,nummod,EQU,en/p28/d2517,,,,,,,130,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p28/d2517,,,,,,,,,,,,,,,,,,,,,,,,,
burn.v.01,,Plur,,,burn,VERB,VBD,paper.n.01,obj,Agent,en/p28/d3283,Past,Fin,,Sing,,,paper,NOUN,NN,Ind,,,,,,,,,,,,,,,
burn.v.01,,Plur,,,burn,VERB,VBD,time.n.08,,Time,en/p28/d3283,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
burn.v.01,,Plur,,,burn,VERB,VBD,person.n.01,nsubj,Patient,en/p28/d3283,Past,Fin,Nom,Plur,3,Prs,they,PRON,PRP,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p28/d3283,,,,,,,,,,,,,,,,,,,,,,,,,
pidgeon_coo.n.01,,Sing,,,coo,NOUN,NN,time.n.08,,Time,en/p28/d1707,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d1707,,,,,,,,,,,,,,,,,,,,,,,,,
teacher.n.01,,Sing,,,teacher,NOUN,NN,student.n.01,conj,Theme,en/p28/d2259,,,,Sing,,,student,NOUN,NN,,,,,,,,,,,,,,,,
teacher.n.01,,Sing,,,teacher,NOUN,NN,male.n.02,nsubj,Time,en/p28/d2259,,,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
teacher.n.01,,Sing,,,teacher,NOUN,NN,time.n.08,,Co-Theme,en/p28/d2259,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p28/d2259,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Carrie,PROPN,NNP,Carrie,,Name,en/p28/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
sister.n.01,,Sing,,,sister,NOUN,NN,female.n.02,nsubj,Theme,en/p28/d0712,,,,Sing,,,Carrie,PROPN,NNP,,,,,,,,,,,,,,,,
sister.n.01,,Sing,,,sister,NOUN,NN,time.n.08,,Co-Theme,en/p28/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p28/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p28/d1432,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d1432,,,,,,,,,,,,,,,,,,,,,,,,,
bored.a.01,,,,,bored,ADJ,JJ,person.n.01,nsubj,Experiencer,en/p28/d1432,,,Nom,Plur,1,Prs,we,PRON,PRP,,,,,,,Pos,,,,,,,,,
bored.a.01,,,,,bored,ADJ,JJ,time.n.08,,Time,en/p28/d1432,,,,,,,,,,,,,,,,Pos,,,,,,,,,
donate.v.01,,,,,donate,VERB,VBD,money.n.01,obj,Agent,en/p28/d0916,Past,Fin,,Sing,,,money,NOUN,NN,Ind,,,,,,,,,,,,,,,
donate.v.01,,,,,donate,VERB,VBD,female.n.02,obl,Time,en/p28/d0916,Past,Fin,,Sing,,,Cross,PROPN,NNP,Ind,,,,,,,,,,,,,,,
donate.v.01,,,,,donate,VERB,VBD,person.n.01,nsubj,Theme,en/p28/d0916,Past,Fin,Nom,Plur,3,Prs,they,PRON,PRP,Ind,,,,,,,,,,,,,,,
donate.v.01,,,,,donate,VERB,VBD,time.n.08,,Recipient,en/p28/d0916,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Cross,PROPN,NNP,Red.a.01,amod,TPR,en/p28/d0916,,,,,,,Red,ADJ,NNP,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p28/d0916,,,,,,,,,,,,,,,,,,,,,,,,,
do.v.02,,,,,do,VERB,VBD,person.n.01,obj,Agent,en/p28/d3378,Past,Fin,Acc,Sing,3,Prs,it,PRON,PRP,Ind,Neut,,,,,,,,,,,,,,
do.v.02,,,,,do,VERB,VBD,time.n.08,obl:tmod,Time,en/p28/d3378,Past,Fin,,Plur,,,time,NOUN,NNS,Ind,,,,,,,,,,,,,,,
do.v.02,,,,,do,VERB,VBD,male.n.02,nsubj,Theme,en/p28/d3378,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
do.v.02,,,,,do,VERB,VBD,time.n.08,,Frequency,en/p28/d3378,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,Plur,,,time,NOUN,NNS,few.a.01,amod,TPR,en/p28/d3378,,,,,,,few,ADJ,JJ,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p28/d3378,,,,,,,,,,,,,,,,,,,,,,,,,
anything.n.01,,Sing,,,anything,PRON,NN,gentleman.n.01,conj,Theme,en/p28/d2777,,,,Sing,,,gentleman,NOUN,NN,,,,,,,,,,,,,,,,
anything.n.01,,Sing,,,anything,PRON,NN,time.n.08,,Time,en/p28/d2777,,,,,,,,,,,,,,,,,,,,,,,,,
anything.n.01,,Sing,,,anything,PRON,NN,male.n.02,nsubj,Co-Theme,en/p28/d2777,,,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p28/d2777,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p28/d2862,,,,,,,,,,,,,,,,,,,,,,,,,
