from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,to_node_Poss,from_node_NumType,to_node_Reflex,to_node_VerbForm,from_node_Degree,to_node_Tense,from_node_Gender,from_node_Poss,to_node_Mood,to_node_Voice,to_node_Foreign
time.n.08,,,,,,,,now,EQU,en/p17/d1968,,,,,,,,,,,,,,,,,,,,,,,,,
stroke.v.01,,,,,stroke,VERB,VBG,child.n.01,Agent,en/p17/d1968,Pres,Part,,Sing,,,child,NOUN,NN,,,,,,,,,,,,,,,,
stroke.v.01,,,,,stroke,VERB,VBG,time.n.08,Time,en/p17/d1968,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
stroke.v.01,,,,,stroke,VERB,VBG,cat.n.01,Experiencer,en/p17/d1968,Pres,Part,,Sing,,,cat,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d2293,,,,,,,,,,,,,,,,,,,,,,,,,
swallow.v.01,,,,,swallow,VERB,VBG,snake.n.01,Agent,en/p17/d2293,Pres,Part,,Sing,,,snake,NOUN,NN,,,,,,,,,,,,,,,,
swallow.v.01,,,,,swallow,VERB,VBG,time.n.08,Time,en/p17/d2293,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
swallow.v.01,,,,,swallow,VERB,VBG,egg.n.01,Patient,en/p17/d2293,Pres,Part,,Sing,,,egg,NOUN,NN,,,,,,,,,,,,,,,,
nose.n.01,,Sing,,,nose,NOUN,NN,my.n.01,PartOf,en/p17/d2859,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d2859,,,,,,,,,,,,,,,,,,,,,,,,,
itchy.a.01,,,,,itchy,ADJ,JJ,nose.n.01,AttributeOf,en/p17/d2859,,,,Sing,,,nose,NOUN,NN,,,,,,,,,,Pos,,,,,,
itchy.a.01,,,,,itchy,ADJ,JJ,time.n.08,Time,en/p17/d2859,,,,,,,,,,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d2606,,,,,,,,,,,,,,,,,,,,,,,,,
red.a.01,,,,,red,ADJ,JJ,apple.n.01,ColourOf,en/p17/d2606,,,,Sing,,,apple,NOUN,NN,,,,,,,,,,Pos,,,,,,
red.a.01,,,,,red,ADJ,JJ,time.n.08,Time,en/p17/d2606,,,,,,,,,,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,Title,en/p17/d2624,,,,,,,,,,,,,,,,,,,,,,,,,
teach.v.01,,,,,teach,VERB,VBD,time.n.08,Agent,en/p17/d2624,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
teach.v.01,,,,,teach,VERB,VBD,entity.n.01,Time,en/p17/d2624,Past,Fin,,Sing,,,Mrs.,PROPN,NNP,Ind,,,,,,,,,,,,,,,
teach.v.01,,,,,teach,VERB,VBD,entity.n.01,Recipient,en/p17/d2624,Past,Fin,,Sing,,,English,PROPN,NNP,Ind,,,,,,,,,,,,,,,
teach.v.01,,,,,teach,VERB,VBD,i.n.01,Topic,en/p17/d2624,Past,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Mrs.,PROPN,NNP,Mrs.,TPR,en/p17/d2624,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,English,PROPN,NNP,English,EQU,en/p17/d2624,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Warren,PROPN,NNP,Warren,Name,en/p17/d3428,,,,,,,,,,,,,,,,,,,,,,,,,
man.n.01,,Sing,,,man,NOUN,NN,entity.n.01,Theme,en/p17/d3428,,,,Sing,,,Warren,PROPN,NNP,,,,,,,,,,,,,,,,
man.n.01,,Sing,,,man,NOUN,NN,time.n.08,Time,en/p17/d3428,,,,,,,,,,,,,,,,,,,,,,,,,
man.n.01,,Sing,,,man,NOUN,NN,honest.a.01,Co-Theme,en/p17/d3428,,,,,,,honest,ADJ,JJ,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p17/d3428,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p17/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
collaborate.v.01,,Sing,3,,collaborate,VERB,VBD,time.n.08,Agent,en/p17/d0712,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
collaborate.v.01,,Sing,3,,collaborate,VERB,VBD,entity.n.01,Time,en/p17/d0712,Past,Fin,,Sing,,,Placebo,PROPN,NNP,Ind,,,,,,,,,,,,,,,
collaborate.v.01,,Sing,3,,collaborate,VERB,VBD,entity.n.01,Co-Agent,en/p17/d0712,Past,Fin,,Sing,,,Marilyn,PROPN,NNP,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Placebo,PROPN,NNP,Placebo,TPR,en/p17/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Marilyn,PROPN,NNP,Marilyn,Name,en/p17/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p17/d1476,,,,,,,,,,,,,,,,,,,,,,,,,
rescue.v.01,,,,,rescue,VERB,VBD,person.n.01,Agent,en/p17/d1476,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
rescue.v.01,,,,,rescue,VERB,VBD,you.n.01,Time,en/p17/d1476,Past,Fin,Acc,,2,Prs,you,PRON,PRP,Ind,,,,,,,,,,,,,,,
rescue.v.01,,,,,rescue,VERB,VBD,time.n.08,Theme,en/p17/d1476,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d1476,,,,,,,,,,,,,,,,,,,,,,,,,
much.a.01,,,,,much,ADJ,JJ,how.r.01,Unit,en/p17/d1511,,,,,,Int,how,ADV,WRB,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d1511,,,,,,,,,,,,,,,,,,,,,,,,,
do.v.01,,Sing,3,,do,VERB,VBZ,much.a.01,Value,en/p17/d1511,Pres,Fin,,,,,much,ADJ,JJ,Ind,,Pos,,,,,,,,,,,,,
do.v.01,,Sing,3,,do,VERB,VBZ,time.n.08,Time,en/p17/d1511,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
do.v.01,,Sing,3,,do,VERB,VBZ,banana_cost.n.01,Theme,en/p17/d1511,Pres,Fin,,Sing,,,cost,NOUN,NN,Ind,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,2,Prs,you,PRON,PRP,speaker,EQU,en/p17/d2850,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d2850,,,,,,,,,,,,,,,,,,,,,,,,,
act.v.01,,,,,act,VERB,VBG,person.n.01,Agent,en/p17/d2850,Pres,Part,Nom,Sing,2,Prs,you,PRON,PRP,,,,,,,,,,,,,,,,
act.v.01,,,,,act,VERB,VBG,time.n.08,Time,en/p17/d2850,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
act.v.01,,,,,act,VERB,VBG,baby.n.01,Attribute,en/p17/d2850,Pres,Part,,Sing,,,baby,NOUN,NN,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p17/d2820,,,,,,,,,,,,,,,,,,,,,,,,,
back_guy.n.01,,Sing,,,guy,NOUN,NN,person.n.01,Theme,en/p17/d2820,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
back_guy.n.01,,Sing,,,guy,NOUN,NN,time.n.08,Time,en/p17/d2820,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d2820,,,,,,,,,,,,,,,,,,,,,,,,,
nitpicker.n.01,,Sing,,,nitpicker,NOUN,NN,what.n.01,Theme,en/p17/d3518,,,,,,Int,what,PRON,WP,,,,,,,,,,,,,,,,
nitpicker.n.01,,Sing,,,nitpicker,NOUN,NN,time.n.08,Co-Theme,en/p17/d3518,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Role,en/p17/d3518,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p17/d1532,,,,,,,,,,,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,entity.n.01,Agent,en/p17/d1532,Pres,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,entity.n.01,Time,en/p17/d1532,Pres,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,time.n.08,Co-Agent,en/p17/d1532,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,tennis.n.01,Theme,en/p17/d1532,Pres,Fin,,Sing,,,tennis,NOUN,NN,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Mary,PROPN,NNP,Mary,TPR,en/p17/d1532,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p17/d1532,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p17/d1894,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d1894,,,,,,,,,,,,,,,,,,,,,,,,,
break.v.01,,,,,break,VERB,VBN,entity.n.01,Theme,en/p17/d1894,Past,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
break.v.01,,,,,break,VERB,VBN,time.n.08,Time,en/p17/d1894,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p17/d1527,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d1527,,,,,,,,,,,,,,,,,,,,,,,,,
commute.v.01,,Sing,3,,commute,VERB,VBZ,entity.n.01,Theme,en/p17/d1527,Pres,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
commute.v.01,,Sing,3,,commute,VERB,VBZ,time.n.08,Time,en/p17/d1527,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
commute.v.01,,Sing,3,,commute,VERB,VBZ,school.n.01,Destination,en/p17/d1527,Pres,Fin,,Sing,,,school,NOUN,NN,Ind,,,,,,,,,,,,,,,
commute.v.01,,Sing,3,,commute,VERB,VBZ,bicycle.n.01,Instrument,en/p17/d1527,Pres,Fin,,Sing,,,bicycle,NOUN,NN,Ind,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p17/d2875,,,,,,,,,,,,,,,,,,,,,,,,,
plant.v.01,,Sing,1,,plant,VERB,VBD,person.n.01,Agent,en/p17/d2875,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
plant.v.01,,Sing,1,,plant,VERB,VBD,time.n.08,Time,en/p17/d2875,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
plant.v.01,,Sing,1,,plant,VERB,VBD,rose.n.01,Theme,en/p17/d2875,Past,Fin,,Plur,,,rose,NOUN,NNS,Ind,,,,,,,,,,,,,,,
plant.v.01,,Sing,1,,plant,VERB,VBD,garden.n.01,Location,en/p17/d2875,Past,Fin,,Sing,,,garden,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p17/d2875,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p17/d2220,,,,,,,,,,,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,entity.n.01,Agent,en/p17/d2220,Pres,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,i.n.01,Time,en/p17/d2220,Pres,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,time.n.08,Co-Agent,en/p17/d2220,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBD,dart.n.01,Theme,en/p17/d2220,Pres,Fin,,Plur,,,dart,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d2220,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p17/d0919,,,,,,,,,,,,,,,,,,,,,,,,,
go.v.01,,,,,go,VERB,VBG,train.n.01,Theme,en/p17/d0919,Pres,Part,,Sing,,,train,NOUN,NN,,,,,,,,,,,,,,,,
go.v.01,,,,,go,VERB,VBG,time.n.08,Time,en/p17/d0919,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
go.v.01,,,,,go,VERB,VBG,mile.n.01,Value,en/p17/d0919,Pres,Part,,Plur,,,mile,NOUN,NNS,,,,,,,,,,,,,,,,
mile.n.01,,Plur,,,mile,NOUN,NNS,hour.n.01,Theme,en/p17/d0919,,,,Sing,,,hour,NOUN,NN,,,,,,,,,,,,,,,,
mile.n.01,,Plur,,,mile,NOUN,NNS,500,Co-Theme,en/p17/d0919,,,,,,,500,,CD,,,,,Card,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p17/d0820,,,,,,,,,,,,,,,,,,,,,,,,,
tie.v.01,,,,,tie,VERB,VBD,person.n.01,Agent,en/p17/d0820,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
tie.v.01,,,,,tie,VERB,VBD,dog.n.01,Time,en/p17/d0820,Past,Fin,,Sing,,,dog,NOUN,NN,Ind,,,,,,,,,,,,,,,
tie.v.01,,,,,tie,VERB,VBD,time.n.08,Patient,en/p17/d0820,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
tie.v.01,,,,,tie,VERB,VBD,yard.n.01,Co-Patient,en/p17/d0820,Past,Fin,,Sing,,,yard,NOUN,NN,Ind,,,,,,,,,,,,,,,
tie.v.01,,,,,tie,VERB,VBD,tree.n.01,Location,en/p17/d0820,Past,Fin,,Sing,,,tree,NOUN,NN,Ind,,,,,,,,,,,,,,,
dog.n.01,,Sing,,,dog,NOUN,NN,my.n.01,TPR,en/p17/d0820,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
time.n.08,,,,,,,,now,Owner,en/p17/d0820,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,3,Prs,he,PRON,PRP,speaker,EQU,en/p17/d1450,,,,,,,,,,,,,,,,,,,,,Masc,,,,
manipulate.v.01,,,,,manipulate,VERB,VBG,you.n.01,Agent,en/p17/d1450,Pres,Part,Acc,,2,Prs,you,PRON,PRP,,,,,,,,,,,,,,,,
manipulate.v.01,,,,,manipulate,VERB,VBG,person.n.01,Time,en/p17/d1450,Pres,Part,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
manipulate.v.01,,,,,manipulate,VERB,VBG,time.n.08,Patient,en/p17/d1450,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d1450,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Betty,PROPN,NNP,Betty,Name,en/p17/d2459,,,,,,,,,,,,,,,,,,,,,,,,,
kill.v.01,,Sing,3,,kill,VERB,VBD,entity.n.01,Agent,en/p17/d2459,Past,Fin,,Sing,,,Betty,PROPN,NNP,Ind,,,,,,,,,,,,,,,
kill.v.01,,Sing,3,,kill,VERB,VBD,everyone.n.01,Patient,en/p17/d2459,Past,Fin,,Sing,,,everyone,NOUN,NN,Ind,,,,,,,,,,,,,,,
kill.v.01,,Sing,3,,kill,VERB,VBD,time.n.08,Time,en/p17/d2459,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p17/d2459,,,,,,,,,,,,,,,,,,,,,,,,,
sit.v.01,,,,,sit,VERB,VB,bench.n.01,TSU,en/p17/d3312,,Inf,,Sing,,,bench,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d3312,,,,,,,,,,,,,,,,,,,,,,,,,
let.v.01,,,2,,let,VERB,VB,sit.v.01,Time,en/p17/d3312,,Fin,,,,,sit,VERB,VB,Imp,,,,,,,,Inf,,,,,,,
let.v.01,,,2,,let,VERB,VB,time.n.08,Agent,en/p17/d3312,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
let.v.01,,,2,,let,VERB,VB,we.n.01,Location,en/p17/d3312,,Fin,Acc,Plur,1,Prs,we,PRON,PRP,Imp,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p17/d3523,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p17/d3523,,,,,,,,,,,,,,,,,,,,,,,,,
afraid.a.01,,,,,afraid,ADJ,JJ,person.n.01,Experiencer,en/p17/d3523,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,Pos,,,,,,
afraid.a.01,,,,,afraid,ADJ,JJ,time.n.08,Time,en/p17/d3523,,,,,,,,,,,,,,,,,,,Pos,,,,,,
afraid.a.01,,,,,afraid,ADJ,JJ,father.n.01,Stimulus,en/p17/d3523,,,,Sing,,,father,NOUN,NN,,,,,,,,,,Pos,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,my.n.01,Role,en/p17/d3523,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p17/d2586,,,,,,,,,,,,,,,,,,,,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,entity.n.01,Experiencer,en/p17/d2586,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,Pos,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,very.r.01,Time,en/p17/d2586,,,,,,,very,ADV,RB,,,,,,,,,,Pos,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,you.n.01,Degree,en/p17/d2586,,,Acc,,2,Prs,you,PRON,PRP,,,,,,,,,,Pos,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,time.n.08,Stimulus,en/p17/d2586,,,,,,,,,,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,EQU,en/p17/d2586,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p97/d2142,,,,,,,,,,,,,,,,,,,,,,,,,
order.v.01,,,,,order,VERB,VBD,person.n.01,Agent,en/p97/d2142,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
order.v.01,,,,,order,VERB,VBD,time.n.08,Time,en/p97/d2142,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
order.v.01,,,,,order,VERB,VBD,pizza.n.01,Theme,en/p97/d2142,Past,Fin,,Sing,,,pizza,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p97/d2142,,,,,,,,,,,,,,,,,,,,,,,,,
hotel_las_mgm_vegas.n.01,,Sing,,,Hotel,PROPN,NNP,grand.a.01,Quantity,en/p97/d1395,,,,,,,Grand,ADJ,NNP,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p97/d1395,,,,,,,,,,,,,,,,,,,,,,,,,
many.a.01,,,,,many,ADJ,JJ,how.r.01,Name,en/p97/d1395,,,,,,Int,how,ADV,WRB,,,,,,,,,,Pos,,,,,,
room.n.01,,Plur,,,room,NOUN,NNS,many.a.01,Location,en/p97/d1395,,,,,,,many,ADJ,JJ,,,Pos,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VB,hotel_las_mgm_vegas.n.01,Theme,en/p97/d1395,,Inf,,Sing,,,Hotel,PROPN,NNP,,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VB,time.n.08,Time,en/p97/d1395,,Inf,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VB,room.n.01,Pivot,en/p97/d1395,,Inf,,Plur,,,room,NOUN,NNS,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p97/d2669,,,,,,,,,,,,,,,,,,,,,,,,,
late.a.01,,,,,late,ADJ,JJ,train.n.01,AttributeOf,en/p97/d2669,,,,Sing,,,train,NOUN,NN,,,,,,,,,,Pos,,,,,,
late.a.01,,,,,late,ADJ,JJ,time.n.08,Time,en/p97/d2669,,,,,,,,,,,,,,,,,,,Pos,,,,,,
late.a.01,,,,,late,ADJ,JJ,accident.n.01,Causer,en/p97/d2669,,,,Sing,,,accident,NOUN,NN,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,Name,en/p97/d1391,,,,,,,,,,,,,,,,,,,,,,,,,
what.n.01,,,,Int,what,PRON,WP,time.n.08,Theme,en/p97/d1391,,,,,,,,,,,,,,,,,,,,,,,,,
what.n.01,,,,Int,what,PRON,WP,river.n.01,Co-Theme,en/p97/d1391,,,,Sing,,,river,NOUN,NN,,,,,,,,,,,,,,,,
river.n.01,,Sing,,,river,NOUN,NN,long.a.01,Attribute,en/p97/d1391,,,,,,,long,ADJ,JJS,,,Sup,,,,,,,,,,,,,
river.n.01,,Sing,,,river,NOUN,NN,entity.n.01,Location,en/p97/d1391,,,,Sing,,,Norway,PROPN,NNP,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Norway,PROPN,NNP,Norway,Name,en/p97/d1391,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p97/d3496,,,,,,,,,,,,,,,,,,,,,,,,,
wear.v.01,,,,,wear,VERB,VBD,entity.n.01,Agent,en/p97/d3496,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
wear.v.01,,,,,wear,VERB,VBD,time.n.08,Time,en/p97/d3496,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
wear.v.01,,,,,wear,VERB,VBD,glove.n.01,Theme,en/p97/d3496,Past,Fin,,Plur,,,glove,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p97/d3496,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p97/d0763,,,,,,,,,,,,,,,,,,,,,,,,,
mile.n.01,,Sing,,,mile,NOUN,NN,50,EQU,en/p97/d0763,,,,,,,50,,CD,,,,,Card,,,,,,,,,,,
entity.n.01,,Sing,,,Everglade,PROPN,NNP,Everglades,Quantity,en/p97/d0763,,,,,,,,,,,,,,,,,,,,,,,,,
wide.a.01,,,,,wide,ADJ,JJ,time.n.08,Theme,en/p97/d0763,,,,,,,,,,,,,,,,,,,Pos,,,,,,
wide.a.01,,,,,wide,ADJ,JJ,mile.n.01,Time,en/p97/d0763,,,,Sing,,,mile,NOUN,NN,,,,,,,,,,Pos,,,,,,
wide.a.01,,,,,wide,ADJ,JJ,entity.n.01,Value,en/p97/d0763,,,,Sing,,,Everglade,PROPN,NNP,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,EQU,en/p97/d2911,,,,,,,,,,,,,,,,,,,,,,,,,
irrefutable.a.01,,,,,irrefutable,ADJ,JJ,proof.n.01,AttributeOf,en/p97/d2911,,,,Sing,,,proof,NOUN,NN,,,,,,,,,,Pos,,,,,,
irrefutable.a.01,,,,,irrefutable,ADJ,JJ,time.n.08,Time,en/p97/d2911,,,,,,,,,,,,,,,,,,,Pos,,,,,,
few.a.01,,,,,few,ADJ,JJ,friend.n.01,SubOf,en/p97/d3161,,,,Plur,,,friend,NOUN,NNS,,,,,,,,,,Pos,,,,,,
friend.n.01,,Plur,,,friend,NOUN,NNS,she.n.01,Role,en/p97/d3161,,,,Sing,3,Prs,she,PRON,PRP$,,Fem,,,,Yes,,,,,,,,,,
live.v.01,,,,,live,VERB,VBP,few.a.01,Theme,en/p97/d3161,Pres,Fin,,,,,few,ADJ,JJ,Ind,,Pos,,,,,,,,,,,,,
live.v.01,,,,,live,VERB,VBP,time.n.08,Time,en/p97/d3161,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
live.v.01,,,,,live,VERB,VBP,entity.n.01,Location,en/p97/d3161,Pres,Fin,,Sing,,,Kyoto,PROPN,NNP,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p97/d3161,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Kyoto,PROPN,NNP,Kyoto,Name,en/p97/d3161,,,,,,,,,,,,,,,,,,,,,,,,,
call.v.01,,,,,call,VERB,VB,110,Agent,en/p97/d2187,,Fin,,,,,110,,CD,Imp,,,,Card,,,,,,,,,,,
call.v.01,,,,,call,VERB,VB,now.r.01,Theme,en/p97/d2187,,Fin,,,,,now,ADV,RB,Imp,,,,,,,,,,,,,,,
call.v.01,,,,,call,VERB,VB,time.n.08,Time,en/p97/d2187,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
now.r.01,,,,,now,ADV,RB,right.r.01,Name,en/p97/d2187,,,,,,,right,ADV,RB,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p97/d2187,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p97/d3383,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p97/d3383,,,,,,,,,,,,,,,,,,,,,,,,,
go.v.01,,,,,go,VERB,VBG,person.n.01,Theme,en/p97/d3383,Pres,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
go.v.01,,,,,go,VERB,VBG,time.n.08,Time,en/p97/d3383,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
go.v.01,,,,,go,VERB,VBG,work.v.01,Destination,en/p97/d3383,Pres,Part,,,,,work,VERB,VB,,,,,,,,,Inf,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p97/d1924,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p97/d1924,,,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBG,person.n.01,Agent,en/p97/d1924,Pres,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBG,time.n.08,Time,en/p97/d1924,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBG,sandwich.n.01,Patient,en/p97/d1924,Pres,Part,,Sing,,,sandwich,NOUN,NN,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p97/d3388,,,,,,,,,,,,,,,,,,,,,,,,,
