from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,from_node_Voice,from_node_NumType,from_node_Degree,to_node_Degree,to_node_Poss,to_node_NumType,to_node_Tense,to_node_VerbForm,from_node_Gender,from_node_Poss,to_node_Mood,to_node_Voice,to_node_Foreign
visit.v.01,,,,,visit,VERB,VBG,female.n.02,nsubj,Agent,en/p62/d0847,Pres,Part,Nom,Sing,3,Prs,she,PRON,PRP,,Fem,,,,,,,,,,,,,
visit.v.01,,,,,visit,VERB,VBG,female.n.02,obj,Time,en/p62/d0847,Pres,Part,,Sing,,,Paris,PROPN,NNP,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p62/d2092,,,,,,,,,,,,,,,,,,,,,,,,
wipe_away.v.01,,,,,wipe,VERB,VBD,female.n.02,nsubj,Agent,en/p62/d2092,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
wipe_away.v.01,,,,,wipe,VERB,VBD,time.n.08,,Time,en/p62/d2092,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
wipe_away.v.01,,,,,wipe,VERB,VBD,tear.n.01,obj,Theme,en/p62/d2092,Past,Fin,,Plur,,,tear,NOUN,NNS,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p62/d2092,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p62/d1380,,,,,,,,,,,,,,,,,,,,,,,,
marry.v.01,,,,,marry,VERB,VBN,time.n.08,,Time,en/p62/d1380,Past,Part,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p62/d1381,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Emily,PROPN,NNP,Emily,,Name,en/p62/d2811,,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBD,female.n.02,nsubj,Agent,en/p62/d2811,Past,Fin,,Sing,,,Emily,PROPN,NNP,Ind,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBD,time.n.08,,Time,en/p62/d2811,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p62/d2811,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p62/d2532,,,,,,,,,,,,,,,,,,,,,,,,
tired.a.01,,,,,tired,ADJ,JJ,time.n.08,,Time,en/p62/d2532,,,,,,,,,,,,,,Pos,,,,,,,,,,
marry.v.01,,Sing,3,,marry,VERB,VBD,female.n.02,nsubj,Agent,en/p62/d2524,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,
marry.v.01,,Sing,3,,marry,VERB,VBD,time.n.08,,Time,en/p62/d2524,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p62/d2524,,,,,,,,,,,,,,,,,,,,,,,,
contact.v.01,,,,,contact,VERB,VBD,nobody.n.01,nsubj,Agent,en/p62/d2971,Past,Fin,,Sing,,,nobody,PRON,NN,Ind,,,,,,,,,,,,,,
contact.v.01,,,,,contact,VERB,VBD,person.n.01,obj,Time,en/p62/d2971,Past,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
touch.v.01,,Sing,3,,touch,VERB,VBD,female.n.02,nsubj,Agent,en/p62/d2926,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,
touch.v.01,,Sing,3,,touch,VERB,VBD,time.n.08,,Time,en/p62/d2926,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p62/d2926,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p62/d3524,,,,,,,,,,,,,,,,,,,,,,,,
oversleep.v.01,,,,,oversleep,VERB,VBD,female.n.02,nsubj,Agent,en/p62/d3524,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
oversleep.v.01,,,,,oversleep,VERB,VBD,time.n.08,,Time,en/p62/d3524,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p62/d3524,,,,,,,,,,,,,,,,,,,,,,,,
who.n.01,,,,Int,who,PRON,WP,president.n.03,nsubj,Co-Theme,en/p62/d1385,,,,Sing,,,president,NOUN,NN,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p62/d1769,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p62/d1769,,,,,,,,,,,,,,,,,,,,,,,,
undress.v.01,,,,,undress,VERB,VBG,female.n.02,nsubj,Agent,en/p62/d1769,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
undress.v.01,,,,,undress,VERB,VBG,time.n.08,,Time,en/p62/d1769,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBG,tennis.n.01,obj,Theme,en/p62/d2448,Pres,Part,,Sing,,,tennis,NOUN,NN,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p62/d2448,,,,,,,,,,,,,,,,,,,,,,,,
provide.v.02,,,,,provide,VERB,VBN,candles.n.01,nsubj:pass,Theme,en/p62/d2651,Past,Part,,Plur,,,candles,NOUN,NNS,,,Pass,,,,,,,,,,,,
provide.v.02,,,,,provide,VERB,VBN,time.n.08,,Time,en/p62/d2651,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p62/d2314,,,,,,,,,,,,,,,,,,,,,,,,
dumbfounded.a.01,,,,,dumbfounded,ADJ,JJ,time.n.08,,Time,en/p62/d2314,,,,,,,,,,,,,,Pos,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p62/d3416,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p62/d3416,,,,,,,,,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBD,person.n.01,nsubj,Agent,en/p62/d3416,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBD,time.n.08,,Time,en/p62/d3416,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBD,golf.n.01,obj,Theme,en/p62/d3416,Past,Fin,,Sing,,,golf,NOUN,NN,Ind,,,,,,,,,,,,,,
female.n.02,,Sing,,,Melanie,PROPN,NNP,Melanie,,Name,en/p62/d2622,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p62/d2622,,,,,,,,,,,,,,,,,,,,,,,,
drink.v.01,,,,,drink,VERB,VBG,female.n.02,nsubj,Agent,en/p62/d2622,Pres,Part,,Sing,,,Melanie,PROPN,NNP,,,,,,,,,,,,,,,
drink.v.01,,,,,drink,VERB,VBG,time.n.08,,Time,en/p62/d2622,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p62/d2312,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p62/d2312,,,,,,,,,,,,,,,,,,,,,,,,
know.v.01,,,,,know,VERB,VB,time.n.08,,Time,en/p62/d2312,,Inf,,,,,,,,,,,,,,,,,,,,,,
compare.v.01,,,,,compare,VERB,VBD,time.n.08,,Time,en/p62/d3547,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p62/d3547,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p62/d2217,,,,,,,,,,,,,,,,,,,,,,,,
drive.v.01,,,,,drive,VERB,VBP,person.n.01,nsubj,Agent,en/p62/d2217,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
drive.v.01,,,,,drive,VERB,VBP,time.n.08,,Time,en/p62/d2217,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
drive.v.01,,,,,drive,VERB,VBP,delivery_truck.n.01,obj,Theme,en/p62/d2217,Pres,Fin,,Sing,,,truck,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p62/d2217,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d1503,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d1503,,,,,,,,,,,,,,,,,,,,,,,,
massage.v.01,,,,,massage,VERB,VBG,female.n.02,nsubj,Agent,en/p75/d1503,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
massage.v.01,,,,,massage,VERB,VBG,time.n.08,,Time,en/p75/d1503,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d1837,,,,,,,,,,,,,,,,,,,,,,,,
impolite.a.01,,,,,impolite,ADJ,JJ,female.n.02,nsubj,AttributeOf,en/p75/d1837,,,,Sing,,,Tom,PROPN,NNP,,,,,Pos,,,,,,,,,,
impolite.a.01,,,,,impolite,ADJ,JJ,time.n.08,,Time,en/p75/d1837,,,,,,,,,,,,,,Pos,,,,,,,,,,
strike.v.13,,Sing,3,,strike,VERB,VBD,male.n.02,nsubj,Agent,en/p75/d1905,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,
strike.v.13,,Sing,3,,strike,VERB,VBD,time.n.08,,Time,en/p75/d1905,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d1905,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d1625,,,,,,,,,,,,,,,,,,,,,,,,
trap.v.01,,,,,trap,VERB,VBN,time.n.08,,Time,en/p75/d1625,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d2819,,,,,,,,,,,,,,,,,,,,,,,,
bow.v.03,,,,,bow,VERB,VBD,female.n.02,nsubj,Agent,en/p75/d2819,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
bow.v.03,,,,,bow,VERB,VBD,time.n.08,,Time,en/p75/d2819,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d2819,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p75/d3429,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d3429,,,,,,,,,,,,,,,,,,,,,,,,
outraged.a.01,,,,,outraged,ADJ,JJ,time.n.08,,Time,en/p75/d3429,,,,,,,,,,,,,,Pos,,,,,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,female.n.02,nmod:poss,Role,en/p75/d0911,,,,Sing,3,Prs,her,PRON,PRP$,,Fem,,,,,Yes,,,,,,,,
female.n.02,,Sing,,,Noriega,PROPN,NNP,Noriega,,Name,en/p75/d1391,,,,,,,,,,,,,,,,,,,,,,,,
belong.v.01,,,,,belong,VERB,VB,time.n.08,,Time,en/p75/d1391,,Inf,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d1731,,,,,,,,,,,,,,,,,,,,,,,,
plow.v.01,,,,,plow,VERB,VBN,time.n.08,,Time,en/p75/d1731,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
matter.v.01,,,,,matter,VERB,VB,person.n.01,obl,Time,en/p75/d2587,,Inf,Acc,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d2587,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p75/d1998,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d1998,,,,,,,,,,,,,,,,,,,,,,,,
grill.v.01,,,,,grill,VERB,VBG,person.n.01,nsubj,Agent,en/p75/d1998,Pres,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
grill.v.01,,,,,grill,VERB,VBG,time.n.08,,Time,en/p75/d1998,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
who.n.01,,,,Int,who,PRON,WP,time.n.08,,Time,en/p75/d0912,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d0912,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d2499,,,,,,,,,,,,,,,,,,,,,,,,
walk.v.01,,,,,walk,VERB,VBG,time.n.08,,Time,en/p75/d2499,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d2598,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d2026,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p75/d2571,,,,,,,,,,,,,,,,,,,,,,,,
giggle.v.01,,Sing,3,,giggle,VERB,VBD,female.n.02,nsubj,Agent,en/p75/d2571,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,
giggle.v.01,,Sing,3,,giggle,VERB,VBD,time.n.08,,Time,en/p75/d2571,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d2571,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d3548,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d3548,,,,,,,,,,,,,,,,,,,,,,,,
mug.v.01,,,,,mug,VERB,VBN,time.n.08,,Time,en/p75/d3548,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p75/d0935,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d0935,,,,,,,,,,,,,,,,,,,,,,,,
happy.a.01,,,,,happy,ADJ,JJ,time.n.08,,Time,en/p75/d0935,,,,,,,,,,,,,,Pos,,,,,,,,,,
happy.a.01,,,,,happy,ADJ,JJ,girlfriend.n.02,obl,Stimulus,en/p75/d0935,,,,Sing,,,girlfriend,NOUN,NN,,,,,Pos,,,,,,,,,,
girlfriend.n.02,,Sing,,,girlfriend,NOUN,NN,person.n.01,nmod:poss,Role,en/p75/d0935,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,,Yes,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p75/d0818,,,,,,,,,,,,,,,,,,,,,,,,
baker.n.01,,Sing,,,baker,NOUN,NN,person.n.01,nsubj,Theme,en/p75/d0818,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
baker.n.01,,Sing,,,baker,NOUN,NN,time.n.08,,Time,en/p75/d0818,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d0818,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d2310,,,,,,,,,,,,,,,,,,,,,,,,
bring.v.01,,,,,bring,VERB,VBD,female.n.02,nsubj,Agent,en/p75/d2310,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
bring.v.01,,,,,bring,VERB,VBD,time.n.08,,Time,en/p75/d2310,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
bring.v.01,,,,,bring,VERB,VBD,juice.n.01,obj,Theme,en/p75/d2310,Past,Fin,,Sing,,,juice,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d2310,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p75/d2310,,,,,,,,,,,,,,,,,,,,,,,,
belong.v.01,,Sing,3,,belong,VERB,VBZ,time.n.08,,Time,en/p75/d2320,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d2320,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p75/d0921,,,,,,,,,,,,,,,,,,,,,,,,
feed_up.v.01,,,,,feed,VERB,VBN,person.n.01,nsubj:pass,Experiencer,en/p75/d0921,Past,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,Pass,,,,,,,,,,,,
feed_up.v.01,,,,,feed,VERB,VBN,time.n.08,,Time,en/p75/d0921,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d3239,,,,,,,,,,,,,,,,,,,,,,,,
wipe.v.01,,,,,wipe,VERB,VBD,female.n.02,nsubj,Agent,en/p75/d3239,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
wipe.v.01,,,,,wipe,VERB,VBD,time.n.08,,Time,en/p75/d3239,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d3239,,,,,,,,,,,,,,,,,,,,,,,,
rename.v.01,,,,,rename,VERB,VBN,company.n.01,nsubj:pass,Theme,en/p75/d1199,Past,Part,,Sing,,,company,NOUN,NN,,,Pass,,,,,,,,,,,,
rename.v.01,,,,,rename,VERB,VBN,female.n.02,xcomp,Time,en/p75/d1199,Past,Part,,Plur,,,Pharmaceuticals,PROPN,NNPS,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d2556,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p75/d2556,,,,,,,,,,,,,,,,,,,,,,,,
shoot.v.01,,Sing,3,,shoot,VERB,VBD,female.n.02,nsubj,Agent,en/p75/d2797,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,
shoot.v.01,,Sing,3,,shoot,VERB,VBD,time.n.08,,Time,en/p75/d2797,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d2797,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Edith,PROPN,NNP,Edith,,Name,en/p75/d1430,,,,,,,,,,,,,,,,,,,,,,,,
singer.n.01,,Sing,,,singer,NOUN,NN,female.n.02,nsubj,Theme,en/p75/d1430,,,,Sing,,,Edith,PROPN,NNP,,,,,,,,,,,,,,,
singer.n.01,,Sing,,,singer,NOUN,NN,time.n.08,,Time,en/p75/d1430,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d1268,,,,,,,,,,,,,,,,,,,,,,,,
injure.v.01,,,,,injure,VERB,VBN,time.n.08,,Time,en/p75/d1268,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p75/d1793,,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBD,person.n.01,nsubj,Agent,en/p75/d1793,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBD,time.n.08,,Time,en/p75/d1793,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d1793,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d1454,,,,,,,,,,,,,,,,,,,,,,,,
logical.a.02,,,,,logical,ADJ,JJ,that.n.01,nsubj,AttributeOf,en/p75/d1454,,,,Sing,,Dem,that,PRON,DT,,,,,Pos,,,,,,,,,,
logical.a.02,,,,,logical,ADJ,JJ,time.n.08,,Time,en/p75/d1454,,,,,,,,,,,,,,Pos,,,,,,,,,,
read.v.01,,Sing,3,,read,VERB,VBZ,occasionally.r.01,advmod,Manner,en/p75/d2317,Pres,Fin,,,,,occasionally,ADV,RB,Ind,,,,,,,,,,,,,,
read.v.01,,Sing,3,,read,VERB,VBZ,time.n.08,,Time,en/p75/d2317,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d2317,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d1381,,,,,,,,,,,,,,,,,,,,,,,,
name.n.01,,Sing,,,name,NOUN,NN,time.n.08,,Time,en/p75/d1381,,,,,,,,,,,,,,,,,,,,,,,,
land.v.02,,Sing,3,,land,VERB,VBD,airplane.n.01,nsubj,Theme,en/p75/d2162,Past,Fin,,Sing,,,airplane,NOUN,NN,Ind,,,,,,,,,,,,,,
land.v.02,,Sing,3,,land,VERB,VBD,time.n.08,,Time,en/p75/d2162,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d2162,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Airport,PROPN,NNP,Airport,,Name,en/p75/d2162,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p75/d2428,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d2428,,,,,,,,,,,,,,,,,,,,,,,,
so-so.a.01,,,,,so-so,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p75/d2428,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,Pos,,,,,,,,,,
so-so.a.01,,,,,so-so,ADJ,JJ,time.n.08,,Time,en/p75/d2428,,,,,,,,,,,,,,Pos,,,,,,,,,,
want.v.01,,Sing,3,,want,VERB,VBZ,time.n.08,,Time,en/p75/d2971,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p75/d2971,,,,,,,,,,,,,,,,,,,,,,,,
creep.v.01,,,,,creep,VERB,VBD,cat.n.01,nsubj,Theme,en/p75/d2197,Past,Fin,,Sing,,,cat,NOUN,NN,Ind,,,,,,,,,,,,,,
creep.v.01,,,,,creep,VERB,VBD,time.n.08,,Time,en/p75/d2197,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d2197,,,,,,,,,,,,,,,,,,,,,,,,
arched.v.01,,,,,arched,VERB,VBD,time.n.08,,Time,en/p75/d3390,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d3390,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p75/d2456,,,,,,,,,,,,,,,,,,,,,,,,
rescue.v.01,,,,,rescue,VERB,VBD,female.n.02,nsubj,Agent,en/p75/d2456,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
rescue.v.01,,,,,rescue,VERB,VBD,time.n.08,,Time,en/p75/d2456,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
rescue.v.01,,,,,rescue,VERB,VBD,cat.n.01,obj,Theme,en/p75/d2456,Past,Fin,,Sing,,,cat,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p75/d2456,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p49/d0895,,,,,,,,,,,,,,,,,,,,,,,,
ken.v.01,,,,,ken,VERB,VBP,time.n.08,,Time,en/p49/d0895,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p49/d0895,,,,,,,,,,,,,,,,,,,,,,,,
last.v.01,,,,,last,VERB,VBN,overcoat.n.01,nsubj,Theme,en/p49/d1869,Past,Part,,Sing,,,overcoat,NOUN,NN,,,,,,,,,,,,,,,
last.v.01,,,,,last,VERB,VBN,person.n.01,iobj,Time,en/p49/d1869,Past,Part,Acc,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p49/d1470,,,,,,,,,,,,,,,,,,,,,,,,
sticky.a.01,,,,,sticky,ADJ,JJ,tyre.n.02,nsubj,AttributeOf,en/p49/d1470,,,,Plur,,,tyre,NOUN,NNS,,,,,Pos,,,,,,,,,,
sticky.a.01,,,,,sticky,ADJ,JJ,time.n.08,,Time,en/p49/d1470,,,,,,,,,,,,,,Pos,,,,,,,,,,
sticky.a.01,,,,,sticky,ADJ,JJ,very.r.01,advmod,Degree,en/p49/d1470,,,,,,,very,ADV,RB,,,,,Pos,,,,,,,,,,
hiss.v.01,,Sing,3,,hiss,VERB,VBZ,time.n.08,,Time,en/p49/d2369,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p49/d2369,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Bosnia,PROPN,NNP,Bosnia,,Name,en/p49/d1226,,,,,,,,,,,,,,,,,,,,,,,,
visible.a.01,,,,,visible,ADJ,JJ,time.n.08,,Time,en/p49/d3272,,,,,,,,,,,,,,Pos,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p49/d2748,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p49/d2748,,,,,,,,,,,,,,,,,,,,,,,,
smoke.v.01,,,,,smoke,VERB,VB,female.n.02,nsubj,Agent,en/p49/d2748,,Inf,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
smoke.v.01,,,,,smoke,VERB,VB,time.n.08,,Time,en/p49/d2748,,Inf,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p49/d2996,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p49/d2996,,,,,,,,,,,,,,,,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,time.n.08,,Time,en/p49/d2996,,,,,,,,,,,,,,Pos,,,,,,,,,,
